Date,Portfolio_Value,Benchmark_Value
2023-09-21,206974.31671413398,149690.58517963215
2023-09-22,206979.11049237289,149787.87390331225
2023-09-25,206541.3780130148,149375.76776778352
2023-09-26,204867.26928521,148374.60102475336
2023-09-27,203848.3468339304,147907.58572294493
2023-09-28,204176.98172929435,148555.44241091592
2023-09-29,204600.23270189657,149089.09288769995
2023-10-02,204178.20508139473,148383.38328267168
2023-10-03,202641.17388718622,146646.7360712445
2023-10-04,203796.26655623547,147541.11302566147
2023-10-05,203882.83165365874,147884.08245787595
2023-10-06,204879.75521140776,148545.21367848068
2023-10-10,206525.1022381123,149891.0484566254
2023-10-11,207744.79388723904,150710.0586767461
2023-10-12,207801.53166754247,149992.82467968858
2023-10-13,208309.95059522506,149630.42819865886
2023-10-16,208632.03090569217,149950.4782091595
2023-10-17,209209.58620065593,150210.1834664342
2023-10-18,208768.2453415497,149049.14238030746
2023-10-19,208537.9511307522,148194.3877465201
2023-10-20,207005.98836516216,147254.79963629442
2023-10-23,206464.5947068344,147428.38362978437
2023-10-24,207746.8453620146,147960.1308920079
2023-10-25,206968.76487704547,147100.75678840245
2023-10-26,206513.6667763073,147068.57574004505
2023-10-27,207208.87166329296,146885.17102678504
2023-10-30,207722.99278845315,147355.0479327775
2023-10-31,208648.36267230485,147768.72167725925
2023-11-01,209976.98924316204,149354.08538015507
2023-11-02,211659.44059453058,151180.8622932374
2023-11-03,212298.95589308685,152273.99606969111
2023-11-06,212022.8653763074,151862.95977752237
2023-11-07,212520.7667704436,152059.15393933628
2023-11-08,212572.37177879096,152398.2111358696
2023-11-09,212075.6620175441,151743.5095361707
2023-11-10,212898.14146075977,152513.18674669144
2023-11-13,213436.14374344816,152822.62714966183
2023-11-14,215610.38173160842,154728.0376542943
2023-11-15,215489.35094288716,154500.9323913193
2023-11-16,217231.9447221811,155162.93954084782
2023-11-17,217490.61092552784,155736.26111180003
2023-11-20,218456.40013550257,156310.2889693436
2023-11-21,218224.2625622766,155819.93251224753
2023-11-22,218169.1628413743,156027.3216172965
2023-11-23,218701.97918825631,156064.9070094417
2023-11-24,218133.31710698328,155986.4653026913
2023-11-27,217928.2492227963,155847.69769242732
2023-11-28,218333.39798298044,155949.42821899656
2023-11-29,218811.4744715707,156521.81436993662
2023-11-30,218629.80448187137,156577.82314245353
2023-12-01,219768.967653337,157540.47633222572
2023-12-04,218378.4264647862,157301.88985672686
2023-12-05,218666.68143493633,157841.6443885729
2023-12-06,218558.98245293088,157820.6201669012
2023-12-07,219613.66421342138,158305.04804057378
2023-12-08,219306.2085687087,158363.3367355608
2023-12-11,218989.7982078714,158430.76072156837
2023-12-12,219590.08616221216,158633.5664073789
2023-12-13,221794.00122526305,160338.26100229754
2023-12-14,221773.86423734028,161048.7401582587
2023-12-15,220125.96328989044,160224.64993870095
2023-12-18,221308.5861212928,160551.15622629356
2023-12-19,221938.81055859738,161255.1800455041
2023-12-20,220103.15209739734,160405.60231850157
2023-12-21,221154.11118305646,160921.27057564128
2023-12-22,221219.41167796057,160640.57759683012
2023-12-27,222453.1160179711,161627.26664184564
2023-12-28,222139.84055499447,161426.91142125253
2023-12-29,222283.05032357964,161702.79819734007
2024-01-02,222105.61251657445,161009.94075369468
2024-01-03,220968.13751738967,160665.04612149467
2024-01-04,220902.45917790735,160345.9438272636
2024-01-05,221238.22245115633,160467.61775256283
2024-01-08,222540.2108515235,161512.4530921575
2024-01-09,222507.03654269179,161254.80341267303
2024-01-10,222864.47442701875,161413.7609863963
2024-01-11,222760.83104285374,161419.79104016797
2024-01-12,224086.37288292812,161769.76959543471
2024-01-15,224993.0664459248,161950.26236091473
2024-01-16,223712.1373378865,160974.0234727095
2024-01-17,222106.4781299659,159820.3743144366
2024-01-18,223481.87319935168,160175.60435769858
2024-01-19,224068.97430482547,160597.83893728288
2024-01-22,224989.5463580435,161138.5685235898
2024-01-23,225215.69446740655,161164.82884184513
2024-01-24,225975.42891417898,161657.05241897027
2024-01-25,226114.8825786034,161855.65786734893
2024-01-26,225810.7890100985,161660.77166941046
2024-01-29,226835.70425469487,162562.08437166613
2024-01-30,226713.91429461507,162728.61979740427
2024-01-31,225334.419236032,162152.9788911296
2024-02-01,226828.28158490546,163211.50194226723
2024-02-02,227995.6159665926,163021.17273709748
2024-02-05,228066.47016396606,162364.20131321563
2024-02-06,228162.97469242912,162768.85671407636
2024-02-07,228579.1716566821,162783.62113788945
2024-02-08,228307.9598486697,162441.82633450758
2024-02-09,228856.87681497686,162882.53020562313
2024-02-12,228788.8322700713,162940.8188164168
2024-02-13,227212.0112013538,161420.1700708107
2024-02-14,228509.57243816653,162894.17189177498
2024-02-15,229243.7300965297,163597.4764236559
2024-02-16,229319.922099169,163630.71749802577
2024-02-20,229707.41822461202,164044.43900950506
2024-02-21,229595.40403330972,163729.1393943601
2024-02-22,231894.45927647589,165037.24596947452
2024-02-23,232900.84354916832,165727.7942857606
2024-02-26,232161.19986108146,165243.26091502342
2024-02-27,232882.27472190902,165297.04736491523
2024-02-28,233021.48052767187,165217.0949539394
2024-02-29,234098.08111856744,165825.9795089634
2024-03-01,236596.939996463,167006.58318301974
2024-03-04,237431.28514027895,166666.66336284645
2024-03-05,237066.24513751856,166751.73224689977
2024-03-06,237481.1785063395,167104.10864371905
2024-03-07,238786.11819121978,167837.1079953142
2024-03-08,239027.38194150088,167768.0732214661
2024-03-11,238572.18163783386,167331.72313801615
2024-03-12,239500.28494531376,168055.12503993668
2024-03-13,239519.4692592594,167948.42168407352
2024-03-14,239559.49278858234,167386.26621665232
2024-03-15,238954.95236165804,167177.10149984836
2024-03-18,239428.52083635138,167058.43613964503
2024-03-19,240425.9071132567,167780.6674257501
2024-03-20,241597.9071524487,168534.34544958954
2024-03-21,242584.35190377376,168858.56433103036
2024-03-22,242999.40847650386,169258.2082267353
2024-03-25,242336.21493932154,168723.59285650327
2024-03-26,242216.5126971454,168577.37859730067
2024-03-27,243869.71655119435,169583.06691348215
2024-03-28,244308.09784495545,169502.98449959978
2024-04-01,244981.6226399425,168810.63813152278
2024-04-02,244716.47364001966,168119.961592317
2024-04-03,244999.4272795582,168231.27746638661
2024-04-04,243221.61774699402,167611.51850572933
2024-04-05,246482.5393847143,168516.61027590823
2024-04-08,247032.36106827052,168579.2800348128
2024-04-09,247440.8670753814,169003.76668839162
2024-04-10,246650.83122326515,167860.18282686803
2024-04-11,248797.9281726156,168038.10320354055
2024-04-12,247178.06856559624,167438.08008423675
2024-04-15,246923.51032990892,166319.68480284503
2024-04-16,246910.91229075432,165886.51823617943
2024-04-17,244958.51042405434,165564.5778440395
2024-04-18,244874.93780632125,165321.0640103534
2024-04-19,244020.7828113584,165170.893566511
2024-04-22,243191.9464457424,165785.11196252843
2024-04-23,244000.34489438476,166476.43574849432
2024-04-24,244290.95149236723,166287.03777753684
2024-04-25,243376.4941412196,165523.2059239751
2024-04-26,244991.30817261798,166459.79015435703
2024-04-29,245482.97230424377,167096.404292105
2024-04-30,243396.684797479,165940.57747996625
2024-05-01,243512.6671161995,165868.2114022979
2024-05-02,243572.2207466702,166633.3502353233
2024-05-03,245399.3503303436,167891.32709295597
2024-05-06,247661.2704786826,169236.4660566994
2024-05-07,248557.03668859962,169864.31397296977
2024-05-08,248426.49883951695,169532.22432217546
2024-05-09,249524.45736102588,169910.43766694702
2024-05-10,250163.8695832655,169709.730175373
2024-05-13,249248.15627311217,169680.8190156984
2024-05-14,250391.78918559477,169961.6531203703
2024-05-15,252385.57716594246,170976.08438221447
2024-05-16,251856.49557125484,170889.68212458707
2024-05-17,253304.09774037177,171119.22339261073
2024-05-21,254512.65674077295,171556.7934278382
2024-05-22,252875.51231190297,171140.29861328163
2024-05-23,251193.5306233337,170532.4008243486
2024-05-24,251346.85369117386,170955.9650035483
2024-05-27,251624.92906999975,171167.24025488493
2024-05-28,251613.62927923718,170387.58698322295
2024-05-29,250202.26163368567,169078.08534836821
2024-05-30,249782.9511159145,169580.66984343991
2024-05-31,250197.23837588157,170678.6186854047
2024-06-03,250968.94536591409,170977.01957393443
2024-06-04,251061.79940240283,171390.86435467473
2024-06-05,253682.21606075583,172608.06863979512
2024-06-06,254103.49471467498,172661.32509105332
2024-06-07,252317.05515543045,172106.62003803323
2024-06-10,253289.12561472377,172170.42942320515
2024-06-11,252762.45211240795,171662.06711862428
2024-06-12,254176.71152562564,172595.6997745033
2024-06-13,253259.4220299711,172248.24049202527
2024-06-14,253451.07210751608,171907.42430274212
2024-06-17,253859.80487533036,172129.05849240575
2024-06-18,254465.34592520125,172486.26528958077
2024-06-19,254231.10235927382,172297.42936071526
2024-06-20,254481.9673321557,172030.51823431926
2024-06-21,253133.49537187163,171729.53617149766
2024-06-24,253025.86941902013,172119.77873455067
2024-06-25,253288.84308169788,172235.50807822242
2024-06-26,253181.82145754457,171803.71977467038
2024-06-27,253867.06686051545,172016.36850553658
2024-06-28,253352.76512581884,171801.73202838816
2024-07-02,254393.64334722713,171780.6665529703
2024-07-03,256102.5359360677,172811.42415761476
2024-07-04,256036.25876358268,172820.62930763207
2024-07-05,257737.3050520457,173324.5480750606
2024-07-08,256898.7426623429,173455.65806204302
2024-07-09,256793.87521949384,173102.80114912958
2024-07-10,258837.47371840634,174456.97444473076
2024-07-11,259756.07231928885,174796.3048385117
2024-07-12,260990.61955267866,175661.71622503092
2024-07-15,261766.4324079801,175842.1968408381
2024-07-16,264252.61297644186,176850.836158226
2024-07-17,262677.413688479,176134.84528897615
2024-07-18,261120.62273045734,175299.4792714131
2024-07-19,258988.69121840433,174838.14612836056
2024-07-22,261305.3706082999,175887.3387373152
2024-07-23,261355.51922772615,175698.7439569523
2024-07-24,258551.42310185888,174318.15750388952
2024-07-25,256623.12742001488,173960.51276161664
2024-07-26,259446.28944471158,175436.0774937606
2024-07-29,259635.04194703943,175563.7711635545
2024-07-30,259880.67029438663,175803.3958617822
2024-07-31,262943.82273877785,177351.2711005783
2024-08-01,260094.82918394517,175973.00810114696
2024-08-02,255865.93335672742,174395.73144036392
2024-08-06,250910.70747399976,171539.37068231817
2024-08-07,249695.39206384638,171018.68351849195
2024-08-08,254039.8356498574,172841.41582016
2024-08-09,255007.55997232848,173597.651607304
2024-08-12,255916.35123362773,173878.44716114667
2024-08-13,258508.15844885193,175481.6487090957
2024-08-14,259367.816203813,176058.33258139342
2024-08-15,262833.34990645724,177521.38307400438
2024-08-16,263255.4203413891,177575.61744537504
2024-08-19,264178.91172402375,178274.46993295377
2024-08-20,263585.838160842,178158.20957462327
2024-08-21,264165.6342999105,178537.9937473227
2024-08-22,262620.84833818325,177710.74428031297
2024-08-23,264102.2997021541,178863.866289309
2024-08-26,263327.9294144725,178433.9785625334
2024-08-27,263231.84613973263,178329.0030980375
2024-08-28,262430.0975096456,177799.36830317188
2024-08-29,263035.4222874035,177944.67776788143
2024-08-30,263641.9595937487,178439.27917102212
2024-09-03,261342.34571941622,177510.09331678052
2024-09-04,260534.2944423092,177427.63894079498
2024-09-05,260519.81531875208,177305.72478009673
2024-09-06,258112.15972264495,176104.21247408917
2024-09-09,260388.99855671666,177485.32938720094
2024-09-10,261577.6812524692,177796.81183020066
2024-09-11,262448.0230778355,178393.8743872741
2024-09-12,265282.1028197431,179497.65229722793
2024-09-13,267044.69165905507,180066.73727588344
2024-09-16,267709.7395949955,180872.16005239292
2024-09-17,267127.5161306874,180459.51789871705
2024-09-18,266399.9732274275,180087.1150379609
2024-09-19,269553.900437113,181581.05014139315
2024-09-20,269612.0259712322,181180.51389994615
2024-09-23,269648.3653822962,181231.60450762569
2024-09-24,269634.0482537125,181137.34141496476
2024-09-25,269583.59108357574,180843.64119366952
2024-09-26,270928.30537115503,181887.56167746958
2024-09-27,270799.94509937795,182086.29379689734
2024-09-30,271097.7437989392,182103.91120384244
2024-10-01,270143.02219171845,181573.6339469991
2024-10-02,269976.991598993,181089.57165791153
2024-10-03,269995.4035193113,180593.75962242612
2024-10-04,271731.3615540533,181136.0979890668
2024-10-07,270845.4610416779,180561.22456299092
2024-10-08,271635.91547417536,181126.21990052675
2024-10-09,273455.7905227182,182031.38775292202
2024-10-10,274280.60567707743,182279.15948775137
2024-10-11,276502.13031930197,183163.41730343038
2024-10-15,276213.52209642756,183053.514297428
2024-10-16,276913.97409446177,183557.633282435
2024-10-17,278225.6588046981,183787.77258512465
2024-10-18,280055.51891819184,184531.8420499292
2024-10-21,279438.75920067425,183558.0251152409
2024-10-22,279519.4856637932,183296.49144107802
2024-10-23,277211.25302285876,182311.36672481272
2024-10-24,278517.46884453564,182724.2153192612
2024-10-25,279125.78605229384,182675.16065834695
2024-10-28,279854.97858393274,183259.62173800348
2024-10-29,281026.6065771417,183288.4091535198
2024-10-30,280354.1303889403,182850.48712223806
2024-10-31,277008.4991380517,181705.41188735026
2024-11-01,277839.39662115474,181972.2945952239
2024-11-04,276794.62801951845,181868.50125910662
2024-11-05,277887.54478469444,182551.60220761882
2024-11-06,279804.2938057105,183889.5294205995
2024-11-07,281533.0559362365,185055.94519612836
2024-11-08,281783.11946008523,185254.0077912922
2024-11-11,280505.2642935439,185407.5297781491
2024-11-12,279016.1072182517,184624.69574124122
2024-11-13,279108.6375587272,184714.7044696777
2024-11-14,279388.5152309401,185044.93503474258
2024-11-15,277979.63919482706,184263.98588777953
2024-11-18,278770.125884441,184307.33778855507
2024-11-19,278812.92686754744,183904.66889619367
2024-11-20,279141.8929602477,183602.0833406133
2024-11-21,280742.1120531397,184084.72576515615
2024-11-22,282446.45586374414,184657.52385564693
2024-11-25,281215.75200651743,185630.74273661777
2024-11-26,283201.120087259,186339.31859364788
2024-11-27,282680.1409259253,186472.2436596552
2024-11-28,283547.75816734415,186980.33344241424
2024-11-29,285061.4976237813,188293.0880669132
2024-12-02,285202.8042427274,188605.26575877576
2024-12-03,286034.5527701179,188665.50256433885
2024-12-04,286917.5503990889,189124.766402522
2024-12-05,285957.441223689,189098.92586307268
2024-12-06,288326.36004777986,190324.90939154068
2024-12-09,288668.11896619137,189913.58584865782
2024-12-10,288570.93429423356,189233.13747330452
2024-12-11,290490.6198867572,189835.1827014747
2024-12-12,289138.31862430205,189022.1031533386
2024-12-13,288112.4233546533,188720.54961355112
2024-12-16,288664.6091562834,188587.24741032277
2024-12-17,288945.3088824191,188879.30495442773
2024-12-18,284209.48720870557,186215.94094233672
2024-12-19,282841.1413697434,185012.2683904814
2024-12-20,284711.5393495989,185924.69558034767
2024-12-23,285669.8053305992,186602.50498068985
2024-12-24,287512.6748563511,187360.1015810846
2024-12-27,287010.0393720964,187098.53057110214
2024-12-30,283807.8756472331,185986.37836907516
2024-12-31,284393.802134039,186258.80935317147
